"id","age","job","marital","education","default_credit","housing_loan","personal_loan","contact","month","day","duration","campaign","prev_days","prev_num_contact","prev_outcome","decision"
"294","47","self-employed","married","professional degree","no","no","no","telephone","may","mon","446","2","999","0","nonexistent","no"
"295","49","blue-collar","divorced","high school","no","no","yes","telephone","may","mon","742","2","999","0","nonexistent","no"
"296","36","admin","married","university degree","no","yes","no","telephone","may","mon","120","2","999","0","nonexistent","no"
"297","35","services","divorced","high school","no","no","no","telephone","may","mon","122","3","999","0","nonexistent","no"
"298","38","services","single","high school","no","no","no","telephone","may","mon","357","2","999","0","nonexistent","no"
"299","50","blue-collar","divorced","high school","no","no","yes","telephone","may","mon","200","2","999","0","nonexistent","no"
"300","59","retired","married","professional degree","no","no","no","telephone","may","mon","107","2","999","0","nonexistent","no"
"301","42","admin","married","high school","no","yes","no","telephone","may","mon","248","2","999","0","nonexistent","no"
"302","40","admin","married","basic","no","yes","no","telephone","may","mon","215","2","999","0","nonexistent","no"
"303","46","blue-collar","married","university degree","no","no","no","telephone","may","mon","209","2","999","0","nonexistent","no"
"304","57","housemaid","divorced","basic","no","yes","yes","telephone","may","mon","205","2","999","0","nonexistent","no"
"305","42","admin","married","university degree","no","yes","no","telephone","may","mon","261","3","999","0","nonexistent","no"
"306","41","blue-collar","married","basic","no","yes","no","telephone","may","mon","83","2","999","0","nonexistent","no"
"307","54","management","divorced","university degree","no","yes","no","telephone","may","mon","106","3","999","0","nonexistent","no"
"308","27","admin","single","university degree","no","no","no","telephone","may","mon","106","2","999","0","nonexistent","no"
"309","36","admin","married","high school","no","no","no","telephone","may","mon","108","2","999","0","nonexistent","no"
"310","58","blue-collar","married","professional degree","no","yes","no","telephone","may","mon","214","2","999","0","nonexistent","no"
"311","40","management","married","university degree","no","yes","no","telephone","may","mon","358","2","999","0","nonexistent","no"
"312","34","admin","single","basic","no","no","no","telephone","may","mon","453","2","999","0","nonexistent","no"
"313","33","admin","divorced","high school","no","no","no","telephone","may","mon","364","2","999","0","nonexistent","no"
"314","56","retired","married","basic","no","no","no","telephone","may","mon","136","2","999","0","nonexistent","no"
"315","42","blue-collar","married","basic","no","no","no","telephone","may","mon","173","2","999","0","nonexistent","no"
"316","43","services","married","high school","no","yes","no","telephone","may","mon","241","2","999","0","nonexistent","no"
"317","54","management","single","basic","no","yes","no","telephone","may","mon","224","3","999","0","nonexistent","no"
"318","53","admin","single","basic","no","yes","yes","telephone","may","mon","148","2","999","0","nonexistent","no"
"319","42","technician","single","university degree","no","no","no","telephone","may","mon","230","2","999","0","nonexistent","no"
"320","40","services","married","basic","no","no","no","telephone","may","mon","199","3","999","0","nonexistent","no"
"321","54","technician","married","professional degree","no","yes","yes","telephone","may","mon","196","2","999","0","nonexistent","no"
"322","40","housemaid","single","professional degree","no","no","no","telephone","may","mon","111","4","999","0","nonexistent","no"
"323","26","admin","single","university degree","no","yes","no","telephone","may","mon","231","3","999","0","nonexistent","no"
"324","33","admin","married","high school","no","no","no","telephone","may","mon","316","3","999","0","nonexistent","no"
"325","35","blue-collar","married","basic","no","no","no","telephone","may","mon","240","2","999","0","nonexistent","no"
"326","36","admin","married","high school","no","no","no","telephone","may","mon","669","3","999","0","nonexistent","no"
"327","29","services","single","high school","no","yes","no","telephone","may","mon","425","2","999","0","nonexistent","no"
"328","36","blue-collar","married","basic","no","yes","no","telephone","may","mon","121","2","999","0","nonexistent","no"
"329","35","management","married","high school","no","yes","no","telephone","may","mon","174","5","999","0","nonexistent","no"
"330","50","self-employed","single","university degree","no","no","yes","telephone","may","mon","88","5","999","0","nonexistent","no"
"331","46","services","married","high school","no","yes","no","telephone","may","mon","313","3","999","0","nonexistent","no"
"332","49","entrepreneur","married","high school","no","yes","no","telephone","may","mon","135","4","999","0","nonexistent","no"
"333","42","technician","single","professional degree","no","yes","no","telephone","may","mon","152","2","999","0","nonexistent","no"
"334","36","blue-collar","single","high school","no","yes","yes","telephone","may","mon","402","3","999","0","nonexistent","no"
"335","55","blue-collar","married","basic","no","yes","no","telephone","may","mon","221","2","999","0","nonexistent","no"
"336","41","management","married","university degree","no","no","no","telephone","may","mon","213","2","999","0","nonexistent","no"
"337","57","management","married","professional degree","no","yes","no","telephone","may","mon","144","3","999","0","nonexistent","no"
"338","32","services","single","high school","no","yes","no","telephone","may","mon","158","3","999","0","nonexistent","no"
"339","49","admin","married","basic","no","no","no","telephone","may","mon","220","3","999","0","nonexistent","no"
"340","58","blue-collar","divorced","basic","no","yes","no","telephone","may","mon","254","2","999","0","nonexistent","no"
"341","52","technician","married","high school","no","yes","no","telephone","may","mon","503","2","999","0","nonexistent","no"
"342","50","services","divorced","professional degree","no","no","no","telephone","may","mon","680","2","999","0","nonexistent","no"
"343","41","blue-collar","single","basic","no","yes","no","telephone","may","mon","421","4","999","0","nonexistent","no"
"344","33","entrepreneur","married","university degree","no","yes","no","telephone","may","mon","130","3","999","0","nonexistent","no"
"345","57","blue-collar","married","basic","no","no","no","telephone","may","mon","164","2","999","0","nonexistent","no"
"346","48","blue-collar","married","basic","no","no","no","telephone","may","mon","174","3","999","0","nonexistent","no"
"347","55","technician","married","professional degree","no","no","no","telephone","may","mon","113","2","999","0","nonexistent","no"
"348","38","management","married","university degree","no","no","no","telephone","may","mon","195","2","999","0","nonexistent","no"
"349","38","services","married","high school","no","yes","no","telephone","may","mon","347","3","999","0","nonexistent","no"
"350","53","admin","married","university degree","no","yes","no","telephone","may","mon","208","2","999","0","nonexistent","no"
"351","43","unemployed","single","university degree","no","no","no","telephone","may","mon","404","4","999","0","nonexistent","no"
"352","36","blue-collar","single","high school","no","no","no","telephone","may","mon","396","2","999","0","nonexistent","no"
"353","32","blue-collar","married","basic","no","no","no","telephone","may","mon","98","2","999","0","nonexistent","no"
"354","33","services","married","basic","no","no","no","telephone","may","mon","229","3","999","0","nonexistent","no"
"355","58","entrepreneur","married","basic","no","yes","no","telephone","may","mon","350","2","999","0","nonexistent","no"
